日期,开盘价,收盘价,最高价,最低价,成交量,成交额,振幅（%）,涨跌幅（%）,涨跌额,换手率（%）
2024-11-29,1235.73,1282.50,1298.86,1215.11,18828147,38263399641.00,6.73%,3.06%,38.04,7.42%
2024-11-28,1251.67,1244.46,1287.22,1241.97,18089013,35378193742.00,3.63%,-0.10%,-1.23,7.13%
2024-11-27,1226.09,1245.69,1245.69,1177.08,15607016,28968948468.00,5.54%,0.57%,7.04,6.15%
2024-11-26,1285.96,1238.65,1306.36,1238.65,15629011,29793772663.00,5.25%,-3.92%,-50.54,6.16%
2024-11-25,1294.28,1289.19,1306.78,1249.99,16221746,31675526636.00,4.38%,-0.51%,-6.59,6.40%
2024-11-22,1352.41,1295.78,1370.91,1295.31,21342934,42812832078.00,5.53%,-5.16%,-70.49,8.42%
2024-11-21,1342.17,1366.27,1385.88,1337.98,22400614,44768955570.00,3.56%,1.42%,19.12,8.83%
2024-11-20,1292.53,1347.15,1357.38,1285.34,19049748,37589585860.00,5.51%,3.07%,40.18,7.51%
2024-11-19,1280.54,1306.97,1311.00,1208.84,19944235,38797813917.00,7.89%,0.89%,11.52,7.86%
2024-11-18,1362.91,1295.45,1379.21,1289.30,19168823,38687515995.00,6.69%,-3.64%,-48.88,7.56%
2024-11-15,1353.36,1344.33,1384.59,1327.09,17330440,37108118272.00,4.24%,-0.75%,-10.21,6.83%
2024-11-14,1386.43,1354.54,1408.76,1352.47,15621277,33367183076.00,4.06%,-2.25%,-31.15,6.16%
2024-11-13,1361.72,1385.69,1385.69,1322.70,16046144,32914946678.00,4.58%,0.81%,11.17,6.33%
2024-11-12,1404.79,1374.52,1430.26,1347.29,18415393,36856240687.00,5.92%,-1.98%,-27.78,7.26%
2024-11-11,1389.66,1402.30,1407.99,1348.80,19353984,39404604412.00,4.25%,0.79%,10.95,7.63%
2024-11-08,1438.19,1391.35,1469.57,1383.95,25951431,51249143972.00,6.08%,-1.25%,-17.55,10.23%
2024-11-07,1346.63,1408.90,1416.14,1333.70,31613403,58545626180.00,6.05%,3.39%,46.17,12.47%
2024-11-06,1345.14,1362.73,1409.60,1330.55,33033699,61741385935.00,6.01%,3.59%,47.17,13.03%
2024-11-05,1221.83,1315.56,1326.73,1221.83,27010712,47597762342.00,8.62%,8.12%,98.80,10.65%
2024-11-04,1146.10,1216.76,1216.76,1146.10,18012114,29990832520.00,6.17%,6.28%,71.86,7.10%
2024-11-01,1244.45,1144.90,1261.55,1143.52,21883982,37918044155.00,9.32%,-9.61%,-121.70,8.63%
2024-10-31,1285.77,1266.60,1317.44,1232.19,25257206,45529239064.00,6.62%,-1.68%,-21.67,9.96%
2024-10-30,1295.98,1288.27,1343.94,1253.93,26688686,47370216726.00,6.83%,-2.21%,-29.14,10.52%
2024-10-29,1285.74,1317.41,1340.89,1261.94,29402820,53295977155.00,6.21%,3.68%,46.75,11.59%
2024-10-28,1259.28,1270.66,1288.53,1221.17,24337762,41726205560.00,5.35%,0.91%,11.40,9.60%
2024-10-25,1277.22,1259.26,1389.01,1258.65,33569211,59016728071.00,10.36%,0.08%,1.03,13.24%
2024-10-24,1201.98,1258.23,1299.59,1190.26,25672300,43230790546.00,9.04%,4.06%,49.14,10.12%
2024-10-23,1145.02,1209.09,1235.24,1137.77,23346755,38306219725.00,8.40%,4.24%,49.20,9.21%
2024-10-22,1277.37,1159.89,1279.22,1144.21,28615376,48599035843.00,10.76%,-7.60%,-95.43,11.28%
2024-10-21,1129.33,1255.32,1259.07,1129.33,28391080,45370829077.00,12.01%,16.24%,175.42,11.20%
2024-10-18,978.17,1079.90,1109.42,969.86,22600676,33381626542.00,14.25%,10.30%,100.82,8.91%
2024-10-17,952.78,979.08,1043.41,952.78,20508581,28329258128.00,9.67%,4.47%,41.91,8.09%
2024-10-16,900.14,937.17,949.41,897.86,11283007,14484258454.00,5.57%,1.33%,12.31,4.45%
2024-10-15,928.85,924.86,978.25,912.37,12427287,17053730493.00,7.01%,-1.56%,-14.65,4.90%
2024-10-14,880.96,939.51,947.72,874.39,11327373,14403358388.00,8.32%,6.61%,58.24,4.47%
2024-10-11,932.37,881.27,941.44,859.18,11423384,15188783723.00,8.55%,-8.43%,-81.09,4.50%
2024-10-10,973.33,962.36,1037.07,953.89,13885154,18554969406.00,8.62%,-0.31%,-3.01,5.48%
2024-10-09,1048.14,965.37,1086.72,965.37,19475374,27490491083.00,11.05%,-12.11%,-133.06,7.68%
2024-10-08,1115.76,1098.43,1115.76,966.28,25029605,33176764001.00,16.97%,24.71%,217.61,9.87%
2024-09-30,769.27,880.82,887.82,759.35,18786658,19459599597.00,17.92%,22.84%,163.80,7.41%
2024-09-27,655.13,717.02,729.13,655.13,10903639,10195626854.00,11.47%,11.13%,71.84,4.30%
2024-09-26,626.92,645.18,645.78,621.74,4845746,4291175087.00,3.84%,2.97%,18.59,1.91%
2024-09-25,624.78,626.59,639.86,624.78,5084135,4689817740.00,2.44%,1.20%,7.46,2.00%
2024-09-24,601.44,619.13,619.27,600.70,3917587,3418575159.00,3.10%,3.23%,19.37,1.54%
2024-09-23,605.84,599.76,608.82,599.61,2256972,2041040426.00,1.52%,-1.17%,-7.07,0.89%
2024-09-20,608.87,606.83,612.76,605.12,2417543,2229876385.00,1.26%,-0.30%,-1.84,0.95%
2024-09-19,602.23,608.67,613.99,600.00,2911729,2584868292.00,2.33%,1.24%,7.44,1.15%
2024-09-18,604.35,601.23,608.19,596.81,2677874,2565977991.00,1.88%,-0.91%,-5.55,1.06%
2024-09-13,603.61,606.78,619.20,593.92,4214320,3835964665.00,4.19%,0.59%,3.57,1.66%
2024-09-12,609.37,603.21,615.28,603.17,2063356,1863904096.00,1.99%,-1.03%,-6.27,0.81%
2024-09-11,608.43,609.48,613.36,606.13,1791463,1693123647.00,1.19%,0.02%,0.15,0.71%
2024-09-10,612.20,609.33,612.83,601.60,2026429,1909077081.00,1.84%,-0.30%,-1.84,0.80%
2024-09-09,618.22,611.17,623.65,610.45,2016116,2000835876.00,2.13%,-1.29%,-8.00,0.79%
2024-09-06,631.82,619.17,632.81,618.66,2545800,2366089691.00,2.24%,-1.87%,-11.78,1.00%
2024-09-05,632.21,630.95,637.13,629.81,2354540,2182378547.00,1.16%,-0.28%,-1.79,0.93%
2024-09-04,637.98,632.74,639.24,631.86,2547666,2334964558.00,1.15%,-1.33%,-8.52,1.00%
2024-09-03,636.85,641.26,643.90,636.04,2353701,2181716034.00,1.24%,0.76%,4.85,0.93%
2024-09-02,653.98,636.41,654.05,636.10,2956645,2735931718.00,2.74%,-2.75%,-17.98,1.17%
2024-08-30,643.35,654.39,661.73,642.45,4104105,3827064491.00,3.00%,1.69%,10.85,1.62%
2024-08-29,639.74,643.54,646.68,633.52,2917542,2815900781.00,2.05%,0.44%,2.80,1.15%
2024-08-28,638.43,640.74,648.42,635.60,2826530,2492432009.00,2.01%,0.23%,1.46,1.11%
2024-08-27,650.91,639.28,650.95,638.06,3073082,2682472863.00,1.98%,-1.89%,-12.30,1.21%
2024-08-26,648.50,651.58,658.98,648.26,2633606,2538273288.00,1.65%,0.49%,3.19,1.04%
2024-08-23,652.00,648.39,654.44,647.36,2807614,2756387941.00,1.08%,-0.70%,-4.59,1.11%
2024-08-22,668.54,652.98,669.29,652.08,3122183,3033350853.00,2.57%,-2.35%,-15.73,1.23%
2024-08-21,667.86,668.71,674.25,665.80,3262108,3255972195.00,1.26%,-0.21%,-1.44,1.29%
2024-08-20,667.71,670.15,680.67,664.32,3810041,3614877420.00,2.45%,0.24%,1.60,1.50%
2024-08-19,676.08,668.55,678.74,667.45,3061829,2794058446.00,1.67%,-1.06%,-7.19,1.21%
2024-08-16,680.57,675.74,682.85,675.27,3323253,3073770393.00,1.12%,-0.56%,-3.80,1.31%
2024-08-15,679.58,679.54,686.71,677.06,3338442,2967233081.00,1.41%,-0.39%,-2.64,1.32%
2024-08-14,692.22,682.18,692.22,680.12,3157700,2853013621.00,1.76%,-1.03%,-7.10,1.25%
2024-08-13,685.35,689.28,689.28,680.98,2925984,2671417765.00,1.21%,0.52%,3.59,1.15%
2024-08-12,689.86,685.69,695.18,683.35,3241649,2877859968.00,1.72%,-0.54%,-3.71,1.28%
2024-08-09,690.49,689.40,696.30,688.88,3066827,2974689896.00,1.08%,0.14%,0.96,1.21%
2024-08-08,691.20,688.44,692.35,683.93,3686034,3276037586.00,1.22%,-0.45%,-3.09,1.45%
2024-08-07,692.91,691.53,695.20,689.95,3041558,2703563490.00,0.76%,-0.14%,-1.00,1.20%
2024-08-06,686.60,692.53,694.84,686.60,3281688,2871005122.00,1.21%,1.51%,10.28,1.29%
2024-08-05,701.27,682.25,706.74,682.25,3829733,3428192110.00,3.48%,-3.03%,-21.33,1.51%
2024-08-02,710.98,703.58,717.36,702.20,4314813,3982471295.00,2.12%,-1.75%,-12.54,1.70%
2024-08-01,718.65,716.12,723.79,714.63,4630648,4454480760.00,1.28%,-0.25%,-1.81,1.83%
2024-07-31,699.06,717.93,719.13,698.16,5412887,5144526050.00,2.99%,2.47%,17.32,2.13%
2024-07-30,694.24,700.61,705.86,690.70,4608018,4238597490.00,2.18%,0.84%,5.81,1.82%
2024-07-29,703.03,694.80,703.03,694.14,4268023,3923346652.00,1.27%,-0.96%,-6.71,1.68%
2024-07-26,697.69,701.51,703.91,695.23,4795978,4407702696.00,1.24%,0.60%,4.20,1.89%
2024-07-25,690.94,697.31,705.87,690.94,4786718,4389503184.00,2.15%,0.49%,3.39,1.89%
2024-07-24,709.50,693.92,713.20,693.48,4805626,4392318487.00,2.77%,-2.47%,-17.54,1.89%
2024-07-23,725.06,711.46,734.12,711.46,4936861,4679407470.00,3.13%,-1.80%,-13.07,1.95%
2024-07-22,724.34,724.53,732.39,720.14,5216596,4924349294.00,1.69%,0.03%,0.25,2.06%
2024-07-19,726.27,724.28,742.14,724.18,7211079,6861027878.00,2.46%,-0.60%,-4.38,2.84%
2024-07-18,752.44,728.66,752.44,725.88,9907770,9649350682.00,3.50%,-4.03%,-30.61,3.91%
2024-07-17,709.05,759.27,761.43,709.05,13350843,12976473600.00,7.40%,7.20%,50.98,5.26%
2024-07-16,689.34,708.29,708.29,683.90,6332730,5798282121.00,3.54%,2.68%,18.51,2.50%
2024-07-15,693.39,689.78,694.62,686.59,3055827,2906559710.00,1.16%,-0.37%,-2.58,1.20%
2024-07-12,690.46,692.36,694.39,688.57,3416509,3035274106.00,0.84%,0.31%,2.11,1.35%
2024-07-11,682.77,690.25,693.11,681.39,3506333,3099005791.00,1.74%,2.29%,15.47,1.38%
2024-07-10,674.71,674.78,685.75,673.32,2667399,2538281978.00,1.84%,-0.20%,-1.35,1.05%
2024-07-09,665.63,676.13,679.09,658.17,2881713,2730761544.00,3.14%,1.35%,8.98,1.14%
2024-07-08,690.69,667.15,691.32,666.40,2658735,2331451702.00,3.60%,-3.60%,-24.89,1.05%
2024-07-05,692.97,692.04,693.21,678.22,2727789,2528723251.00,2.16%,-0.47%,-3.25,1.08%
2024-07-04,701.47,695.29,714.90,694.82,2743474,2909597473.00,2.90%,0.35%,2.44,1.08%
2024-07-03,706.41,692.85,708.58,692.07,2844165,2644133919.00,2.34%,-1.97%,-13.95,1.12%
2024-07-02,710.74,706.80,712.04,704.04,2926989,2710196086.00,1.13%,-0.40%,-2.84,1.15%
2024-07-01,710.07,709.64,712.66,703.85,2673736,2612888649.00,1.24%,0.09%,0.67,1.05%
2024-06-28,704.52,708.97,714.92,704.52,2826884,2672666172.00,1.47%,0.36%,2.57,1.11%
2024-06-27,716.22,706.40,721.32,706.40,3019892,2862375659.00,2.08%,-1.60%,-11.52,1.19%
2024-06-26,704.50,717.92,718.96,699.69,3253515,2955674348.00,2.73%,1.76%,12.43,1.28%
2024-06-25,703.02,705.49,716.64,702.93,3222187,3015901186.00,1.95%,0.30%,2.14,1.27%
2024-06-24,727.34,703.35,727.34,702.75,3378599,3128254508.00,3.37%,-3.73%,-27.22,1.33%
2024-06-21,719.95,730.57,737.51,719.95,4303552,3984352887.00,2.44%,1.48%,10.67,1.70%
2024-06-20,739.20,719.90,739.20,719.90,3671213,3498544518.00,2.61%,-2.62%,-19.36,1.45%
2024-06-19,735.16,739.26,752.21,733.27,4425293,4160364499.00,2.58%,0.65%,4.78,1.74%
2024-06-18,737.36,734.48,737.90,732.28,2510919,2615691297.00,0.76%,-0.30%,-2.21,0.99%
2024-06-17,743.59,736.69,743.59,736.46,2262377,2462398935.00,0.96%,-1.11%,-8.27,0.89%
2024-06-14,741.28,744.96,747.52,741.24,2456369,2761479537.00,0.85%,0.68%,5.05,0.97%
2024-06-13,741.36,739.91,744.59,737.75,2427036,2630792693.00,0.92%,-0.26%,-1.93,0.96%
2024-06-12,738.59,741.84,742.18,735.42,2249842,2328173714.00,0.91%,0.31%,2.27,0.89%
2024-06-11,734.20,739.57,739.67,729.74,2454886,2445671296.00,1.35%,0.82%,6.01,0.97%
2024-06-07,729.84,733.56,739.05,728.11,2419271,2377053666.00,1.51%,0.93%,6.79,0.95%
2024-06-06,746.68,726.77,748.18,726.22,3714684,3513600877.00,2.94%,-2.66%,-19.88,1.46%
2024-06-05,756.46,746.65,758.62,745.30,2837160,2946852322.00,1.76%,-1.28%,-9.71,1.12%
2024-06-04,754.78,756.36,759.96,752.19,3030433,3284923893.00,1.03%,0.13%,0.98,1.19%
2024-06-03,771.43,755.38,771.43,753.37,3227514,3383859934.00,2.34%,-2.10%,-16.19,1.27%
2024-05-31,771.88,771.57,777.49,770.14,2896136,3204804329.00,0.95%,0.00%,-0.02,1.14%
2024-05-30,780.28,771.59,782.64,771.01,3412624,3651838390.00,1.49%,-1.41%,-11.06,1.35%
2024-05-29,787.03,782.65,793.31,780.96,3386525,3530381363.00,1.57%,-0.48%,-3.75,1.34%
2024-05-28,786.92,786.40,797.88,783.83,3720348,3745587995.00,1.78%,-0.16%,-1.29,1.47%
2024-05-27,784.04,787.69,789.14,783.13,3709682,3742350232.00,0.77%,0.46%,3.62,1.46%
2024-05-24,799.16,784.07,800.26,784.07,5075474,5317260373.00,2.01%,-2.43%,-19.52,2.00%
2024-05-23,788.37,803.59,822.20,778.53,7979697,8243098950.00,5.53%,1.68%,13.29,3.15%
2024-05-22,782.65,790.30,792.04,782.65,2973633,3069804944.00,1.20%,1.28%,9.95,1.17%
2024-05-21,789.97,780.35,789.97,779.75,2684000,2711195872.00,1.29%,-1.18%,-9.31,1.06%
2024-05-20,790.14,789.66,792.45,788.62,2788917,2786797677.00,0.48%,-0.09%,-0.72,1.10%
2024-05-17,786.74,790.38,791.10,783.07,2816734,2803441132.00,1.02%,0.48%,3.81,1.11%
2024-05-16,792.06,786.57,796.10,786.36,2714297,2700519527.00,1.23%,-0.58%,-4.56,1.07%
2024-05-15,798.15,791.13,800.27,789.78,2949344,2950160650.00,1.32%,-0.68%,-5.45,1.16%
2024-05-14,792.38,796.58,800.04,792.38,3152914,3058700861.00,0.97%,0.74%,5.83,1.24%
2024-05-13,803.10,790.75,803.10,790.12,3983549,3772397382.00,1.61%,-1.84%,-14.84,1.57%
2024-05-10,818.05,805.59,818.72,803.59,4111705,4225235415.00,1.85%,-1.67%,-13.67,1.62%
2024-05-09,816.69,819.26,824.69,816.67,4326029,4580036849.00,0.98%,0.40%,3.26,1.71%
2024-05-08,819.68,816.00,828.80,815.40,3943825,4360560527.00,1.63%,-0.76%,-6.23,1.56%
2024-05-07,825.22,822.23,825.79,818.53,3953891,4271976353.00,0.88%,-0.44%,-3.62,1.56%
2024-05-06,826.10,825.85,832.41,821.63,4648695,4865940075.00,1.32%,1.43%,11.63,1.83%
2024-04-30,814.76,814.22,818.83,811.92,4711681,5123794209.00,0.85%,-0.12%,-0.97,1.86%
2024-04-29,808.61,815.19,820.37,808.61,5264514,5840298054.00,1.45%,0.80%,6.47,2.08%
2024-04-26,793.76,808.72,808.72,792.19,4319887,4825219422.00,2.06%,0.94%,7.51,1.70%
2024-04-25,805.37,801.21,809.24,801.21,3426544,3735942581.00,0.99%,-0.86%,-6.92,1.35%
2024-04-24,799.69,808.13,809.64,798.50,3728010,3970679891.00,1.40%,1.29%,10.27,1.47%
2024-04-23,788.38,797.86,797.86,787.26,3826257,4061713539.00,1.35%,1.25%,9.87,1.51%
2024-04-22,788.23,787.99,793.91,784.90,3497633,3797698964.00,1.14%,0.01%,0.10,1.38%
2024-04-19,799.29,787.89,799.29,784.81,4766129,5090999610.00,1.80%,-1.95%,-15.71,1.88%
2024-04-18,802.14,803.60,812.70,797.10,5198916,5957369761.00,1.94%,-0.01%,-0.12,2.05%
2024-04-17,778.20,803.72,804.85,778.20,4942325,5416440799.00,3.46%,4.25%,32.77,1.95%
2024-04-16,801.22,770.95,802.30,769.99,4694368,4977541993.00,4.03%,-3.87%,-31.02,1.85%
2024-04-15,813.11,801.97,822.03,794.96,4506229,4888977010.00,3.33%,-1.34%,-10.88,1.78%
2024-04-12,823.36,812.85,827.68,812.38,4157748,4472394962.00,1.86%,-1.42%,-11.69,1.64%
2024-04-11,830.50,824.54,834.84,821.87,4610987,5187201144.00,1.55%,-1.31%,-10.92,1.82%
2024-04-10,822.97,835.46,857.60,818.13,6816193,7530348971.00,4.80%,1.63%,13.37,2.69%
2024-04-09,805.38,822.09,822.41,805.38,3164366,3620467365.00,2.12%,2.15%,17.31,1.25%
2024-04-08,838.55,804.78,838.55,804.55,4320020,4646941896.00,4.05%,-4.24%,-35.61,1.70%
2024-04-03,848.89,840.39,849.35,839.06,4323119,4746015465.00,1.21%,-0.95%,-8.05,1.70%
2024-04-02,854.92,848.44,856.67,846.94,4409890,4980795853.00,1.14%,-0.78%,-6.68,1.74%
2024-04-01,847.49,855.12,855.21,847.49,4007408,4573082250.00,0.91%,1.10%,9.33,1.58%
2024-03-29,842.68,845.79,849.50,837.93,4198648,4792233623.00,1.37%,0.35%,2.93,1.66%
2024-03-28,831.23,842.86,852.19,830.87,4567120,5059942352.00,2.56%,1.29%,10.75,1.80%
2024-03-27,836.48,832.11,857.94,832.10,4964232,5559478142.00,3.10%,-0.23%,-1.91,1.96%
2024-03-26,838.45,834.02,845.58,822.01,4035807,4975500897.00,2.80%,-0.95%,-7.96,1.59%
2024-03-25,861.66,841.98,862.77,841.98,4676730,5753130596.00,2.41%,-2.31%,-19.95,1.84%
2024-03-22,877.79,861.93,883.94,861.93,5104561,5702950597.00,2.50%,-1.92%,-16.86,2.01%
2024-03-21,888.10,878.79,890.55,874.30,5709896,6278152925.00,1.83%,-1.16%,-10.30,2.25%
2024-03-20,888.34,889.09,893.78,883.97,4957126,5687804850.00,1.10%,-0.04%,-0.34,1.95%
2024-03-19,897.34,889.43,898.36,888.57,5781009,6796415143.00,1.09%,-1.17%,-10.49,2.28%
2024-03-18,892.83,899.92,899.92,890.85,6789010,7474992265.00,1.02%,0.81%,7.19,2.68%
2024-03-15,862.07,892.73,899.72,857.85,8548860,9299744809.00,4.85%,3.42%,29.52,3.37%
2024-03-14,873.12,863.21,878.94,856.16,5116813,5784882960.00,2.63%,-0.39%,-3.42,2.02%
2024-03-13,880.92,866.63,883.23,864.35,5050869,5871914287.00,2.14%,-1.83%,-16.11,1.99%
2024-03-12,886.80,882.74,893.27,879.78,5519055,6572158042.00,1.52%,-0.37%,-3.30,2.18%
2024-03-11,867.09,886.04,886.25,866.25,5411539,6698579908.00,2.30%,1.92%,16.65,2.13%
2024-03-08,864.99,869.39,874.17,859.14,4625003,6031180782.00,1.74%,0.50%,4.29,1.82%
2024-03-07,900.84,865.10,902.60,863.40,6223418,8015875740.00,4.37%,-3.61%,-32.42,2.45%
2024-03-06,882.01,897.52,904.99,881.56,5756533,7799918185.00,2.65%,1.37%,12.15,2.27%
2024-03-05,910.43,885.37,910.43,883.16,6434271,8399874458.00,2.97%,-3.49%,-32.01,2.54%
2024-03-04,929.32,917.38,930.75,908.93,7055565,9224403431.00,2.35%,-1.00%,-9.22,2.78%
2024-03-01,922.84,926.60,932.80,919.03,8196078,10657785072.00,1.50%,0.67%,6.14,3.23%
2024-02-29,886.28,920.46,921.31,886.28,8763201,11113791101.00,3.94%,3.41%,30.35,3.46%
2024-02-28,923.93,890.11,949.08,890.11,11629588,14934307529.00,6.41%,-3.30%,-30.37,4.59%
2024-02-27,871.12,920.48,920.48,866.57,10495490,12985928141.00,6.16%,5.21%,45.56,4.14%
2024-02-26,876.50,874.92,887.73,869.80,6881804,8513907955.00,2.04%,-0.44%,-3.87,2.71%
2024-02-23,885.54,878.79,888.29,871.19,7340743,8571230640.00,1.94%,-0.31%,-2.74,2.89%
2024-02-22,872.58,881.53,892.01,872.58,7048074,8541968622.00,2.23%,1.04%,9.09,2.78%
2024-02-21,860.35,872.44,888.38,851.30,8853029,10042776628.00,4.27%,0.40%,3.51,3.49%
2024-02-20,849.09,868.93,870.07,841.10,8008323,9314744979.00,3.40%,2.03%,17.33,3.16%
2024-02-19,835.76,851.60,851.60,830.40,6877631,7683205925.00,2.57%,3.22%,26.60,2.71%
2024-02-08,810.56,825.00,834.42,783.30,7732126,7760909095.00,6.31%,1.89%,15.30,3.05%
2024-02-07,815.37,809.70,858.53,809.08,10461768,11347409501.00,6.07%,-0.58%,-4.71,4.13%
2024-02-06,733.62,814.41,814.41,728.39,9298498,9931819196.00,11.57%,9.50%,70.67,3.67%
2024-02-05,768.09,743.74,770.84,709.25,7648077,8032853613.00,7.96%,-3.83%,-29.64,3.02%
2024-02-02,818.10,773.38,823.77,748.19,8029160,8821122235.00,9.30%,-4.80%,-38.98,3.17%
2024-02-01,834.87,812.36,840.74,811.63,6924041,8155008108.00,3.47%,-3.16%,-26.49,2.73%
2024-01-31,839.66,838.85,856.32,834.57,7730415,9059754867.00,2.59%,-0.18%,-1.51,3.05%
2024-01-30,852.51,840.36,867.85,827.71,6795435,7981938570.00,4.69%,-1.74%,-14.88,2.68%
2024-01-29,916.82,855.24,916.82,855.24,8611358,10289773840.00,6.73%,-6.58%,-60.26,3.40%
2024-01-26,928.37,915.50,943.49,915.39,8629777,11337420986.00,3.00%,-2.40%,-22.48,3.40%
2024-01-25,927.82,937.98,953.56,909.03,9422181,12201877172.00,4.78%,0.61%,5.72,3.72%
2024-01-24,942.40,932.26,947.40,905.74,8566566,10865310852.00,4.44%,-0.66%,-6.15,3.38%
2024-01-23,923.40,938.41,944.25,921.91,7232790,9236081560.00,2.41%,1.41%,13.02,2.85%
2024-01-22,958.74,925.39,962.97,913.31,9142180,11408168258.00,5.14%,-4.30%,-41.59,3.60%
2024-01-19,946.80,966.98,975.19,946.19,11174225,13926149122.00,3.07%,2.53%,23.83,4.41%
2024-01-18,918.34,943.15,943.54,906.61,9950608,12190284445.00,4.01%,2.41%,22.22,3.92%
2024-01-17,934.37,920.93,958.60,920.93,10023196,12008696573.00,3.98%,-2.78%,-26.37,3.95%
2024-01-16,902.46,947.30,947.39,876.25,11503010,12729622138.00,7.91%,5.30%,47.70,4.54%
2024-01-15,925.25,899.60,934.21,896.17,7628045,8121528510.00,4.09%,-3.28%,-30.51,3.01%
2024-01-12,989.33,930.11,998.08,930.11,10999031,12628226654.00,6.84%,-6.42%,-63.84,4.34%
2024-01-11,975.04,993.95,998.90,974.75,7933830,10254813942.00,2.47%,1.63%,15.94,3.13%
2024-01-10,964.73,978.01,989.05,955.00,7931029,10103158177.00,3.52%,1.01%,9.77,3.13%
2024-01-09,998.50,968.24,1010.24,950.98,10352910,13000317703.00,5.93%,-3.15%,-31.53,4.08%
2024-01-08,1039.62,999.77,1060.16,999.77,9677438,12871013509.00,5.75%,-4.75%,-49.87,3.82%
2024-01-05,1097.97,1049.64,1105.89,1044.42,13496615,18518375300.00,5.62%,-4.02%,-43.97,5.32%
2024-01-04,1094.84,1093.61,1107.71,1076.86,12463608,16806089588.00,2.80%,-0.64%,-7.05,4.91%
2024-01-03,1099.44,1100.66,1112.22,1086.58,14906625,19219283580.00,2.32%,-0.41%,-4.55,5.88%
2024-01-02,1081.76,1105.21,1105.22,1075.95,17358683,22496291321.00,2.70%,2.08%,22.53,6.84%
2023-12-29,1052.19,1082.68,1083.88,1044.13,14296555,18855608422.00,3.76%,2.48%,26.22,5.64%
2023-12-28,1026.32,1056.46,1066.00,1022.73,14077628,18152959598.00,4.21%,2.68%,27.61,5.55%
2023-12-27,1041.05,1028.85,1050.76,1020.01,11950010,15904180953.00,2.94%,-1.76%,-18.39,4.71%
2023-12-26,1034.00,1047.24,1053.67,1009.36,14425077,18194048945.00,4.29%,1.39%,14.31,5.69%
2023-12-25,992.39,1032.93,1032.93,992.39,12644078,15366134784.00,4.08%,4.04%,40.11,4.99%
2023-12-22,968.89,992.82,994.97,966.75,11259712,13105332480.00,2.87%,1.00%,9.85,4.44%
2023-12-21,1056.55,982.97,1082.96,973.20,18523508,22718861824.00,10.40%,-6.90%,-72.90,7.30%
2023-12-20,1027.29,1055.87,1055.87,1027.29,14605968,18278657536.00,2.77%,2.52%,25.93,5.76%
2023-12-19,1043.03,1029.94,1043.89,1018.99,12963469,15620679424.00,2.39%,-1.25%,-13.01,5.11%
2023-12-18,1010.23,1042.95,1042.95,1010.01,14159790,16501902848.00,3.27%,3.39%,34.19,5.58%
2023-12-15,1014.38,1008.76,1025.28,996.18,13024963,15322297088.00,2.85%,-1.08%,-11.04,5.14%
2023-12-14,1009.91,1019.80,1049.57,1007.88,17292159,20977970176.00,4.12%,0.79%,7.97,6.82%
2023-12-13,975.63,1011.83,1021.70,972.86,13273849,16287188224.00,5.00%,3.59%,35.10,5.23%
2023-12-12,964.22,976.73,980.64,959.42,9025019,10706108672.00,2.20%,1.22%,11.81,3.56%
2023-12-11,995.78,964.92,999.26,955.28,10160294,11402701568.00,4.41%,-3.35%,-33.40,4.01%
2023-12-08,1005.42,998.32,1019.09,990.62,12522649,14300834304.00,2.84%,-0.47%,-4.72,4.94%
2023-12-07,975.92,1003.04,1014.80,975.92,12825436,14050622208.00,3.97%,2.34%,22.93,5.06%
2023-12-06,987.50,980.11,1014.62,973.13,12925371,14591111168.00,4.18%,-1.16%,-11.46,5.10%
2023-12-05,920.29,991.57,1000.89,920.29,14594656,15951241984.00,8.72%,7.28%,67.28,5.75%
2023-12-04,919.23,924.29,943.18,896.16,7382553,7933788416.00,5.10%,0.19%,1.78,2.91%
2023-12-01,962.57,922.51,974.17,921.00,9572998,10620929024.00,5.53%,-4.01%,-38.56,3.77%
2023-11-30,978.77,961.07,1004.89,951.26,10629480,12396449536.00,5.48%,-1.72%,-16.86,4.19%
2023-11-29,1058.36,977.93,1080.56,969.98,15565747,17857983488.00,10.48%,-7.32%,-77.28,6.14%
2023-11-28,1046.95,1055.21,1112.44,1032.30,19221684,23030043648.00,7.27%,-4.23%,-46.58,7.58%
2023-11-27,1004.55,1101.79,1114.26,1004.55,26681792,30326999808.00,11.09%,11.41%,112.82,10.52%
2023-11-24,926.28,988.97,991.20,923.75,17719040,17294847232.00,7.26%,6.50%,60.38,6.99%
2023-11-23,961.68,928.59,1007.23,921.16,16022058,15574512384.00,9.01%,-2.78%,-26.53,6.32%
2023-11-22,876.01,955.12,955.12,875.13,14681499,13100769024.00,9.08%,8.43%,74.27,5.79%
2023-11-21,846.64,880.85,941.96,846.64,11009228,10243032576.00,11.31%,4.51%,38.03,4.34%
2023-11-20,818.64,842.82,846.19,818.64,3339524,3779437168.00,3.37%,3.09%,25.23,1.32%
2023-11-17,808.87,817.59,818.29,808.30,1632111,2268661296.00,1.23%,0.70%,5.69,0.64%
2023-11-16,830.21,811.90,831.21,810.51,2117943,2990940576.00,2.48%,-2.59%,-21.58,0.84%
2023-11-15,815.12,833.48,837.38,815.12,2538298,3262735344.00,2.74%,2.64%,21.45,1.00%
2023-11-14,804.76,812.03,812.21,803.59,2013436,2729722304.00,1.07%,0.75%,6.06,0.79%
